date,close,turnover
2018-05-03,10679.65,11018.21
2018-05-04,10618.25,9721.56
2018-05-07,10715.5,9239.44
2018-05-08,10717.8,12783.49
2018-05-09,10741.7,10390.92
2018-05-10,10716.55,10526.38
2018-05-11,10806.5,10432.43
2018-05-14,10806.6,9075.44
2018-05-15,10801.85,13582.7
2018-05-16,10741.1,11359.48
2018-05-17,10682.7,12506.3
2018-05-18,10596.4,13908.47
2018-05-21,10516.7,11346.13
2018-05-22,10536.7,12017.36
2018-05-23,10430.35,13456.6
2018-05-24,10513.85,12914.16
2018-05-25,10605.15,12431.16
2018-05-28,10688.65,11764.35
2018-05-29,10633.3,11817.39
2018-05-30,10614.35,12224.76
2018-05-31,10736.15,29479.77
2018-06-01,10696.2,12965.01
2018-06-04,10628.5,14120.49
2018-06-05,10593.15,10027.54
2018-06-06,10684.65,9920.75
2018-06-07,10768.35,11315.24
2018-06-08,10767.65,12360.88
2018-06-11,10786.95,11384.97
2018-06-12,10842.85,11989.07
2018-06-13,10856.7,12982.8
2018-06-14,10808.05,11659.79
2018-06-15,10817.7,19271.43
2018-06-18,10799.85,11182.48
2018-06-19,10710.45,12290.16
2018-06-20,10772.05,10858.35
2018-06-21,10741.1,12211.18
2018-06-22,10821.85,13520.01
2018-06-25,10762.45,12012.41
2018-06-26,10769.15,12113.53
2018-06-27,10671.4,13837.03
2018-06-28,10589.1,20187.98
2018-06-29,10714.3,14440.17
2018-07-02,10657.3,13591.3
2018-07-03,10699.9,10896.89
2018-07-04,10769.9,10388.69
2018-07-05,10749.75,13676.58
2018-07-06,10772.65,14006.48
2018-07-09,10852.9,10843.92
2018-07-10,10947.25,12834.85
2018-07-11,10948.3,15944.45
2018-07-12,11023.2,15787.28
2018-07-13,11018.9,14744.56
2018-07-16,10936.85,13709.57
2018-07-17,11008.05,12649.4
2018-07-18,10980.45,13320.2
2018-07-19,10957.1,12199.98
2018-07-20,11010.2,14105.94
2018-07-23,11084.75,14932.51
2018-07-24,11134.3,13931.15
2018-07-25,11132.0,12528.8
2018-07-26,11167.3,21595.33
2018-07-27,11278.35,15203.09
2018-07-30,11319.55,14716.66
2018-07-31,11356.5,15297.4
2018-08-01,11346.2,14436.12
2018-08-02,11244.7,12267.66
2018-08-03,11360.8,12984.66
2018-08-06,11387.1,11321.55
2018-08-07,11389.45,12457.71
2018-08-08,11450.0,12422.62
2018-08-09,11470.7,15842.76
2018-08-10,11429.5,15738.26
2018-08-13,11355.75,12899.22
2018-08-14,11435.1,13935.35
2018-08-16,11385.05,17081.62
2018-08-17,11470.75,13275.31
2018-08-20,11551.75,14119.93
2018-08-21,11570.9,13528.83
2018-08-23,11582.75,16117.77
2018-08-24,11557.1,13019.55
2018-08-27,11691.95,11707.5
2018-08-28,11738.5,13946.7
2018-08-29,11691.9,14324.65
2018-08-30,11676.8,18275.54
2018-08-31,11680.5,20755.73
2018-09-03,11582.35,16139.58
2018-09-04,11520.3,16254.78
2018-09-05,11476.95,15078.23
2018-09-06,11536.9,15161.0
2018-09-07,11589.1,16441.02
2018-09-10,11438.1,16513.89
2018-09-11,11287.5,18745.54
2018-09-12,11369.9,15567.9
2018-09-14,11515.2,16423.36
2018-09-17,11377.75,11294.84
2018-09-18,11278.9,13814.11
2018-09-19,11234.35,15116.69
2018-09-21,11143.1,35131.19
2018-09-24,10967.4,23023.34
2018-09-25,11067.45,22878.57
2018-09-26,11053.8,17803.68
2018-09-27,10977.55,22582.86
2018-09-28,10930.45,23227.86
2018-10-01,11008.3,20391.72
2018-10-03,10858.25,21225.59
2018-10-04,10599.25,23711.57
2018-10-05,10316.45,25254.21
2018-10-08,10348.05,22130.94
2018-10-09,10301.05,18285.41
2018-10-10,10460.1,19592.59
2018-10-11,10234.65,21907.13
2018-10-12,10472.5,18606.04
2018-10-15,10512.5,14372.15
2018-10-16,10584.75,15453.03
2018-10-17,10453.05,17173.14
2018-10-19,10303.55,20505.66
2018-10-22,10245.25,17241.94
2018-10-23,10146.8,18114.71
2018-10-24,10224.75,19413.24
2018-10-25,10124.9,23503.76
2018-10-26,10030.0,16120.14
2018-10-29,10250.85,17514.85
2018-10-30,10198.4,14789.51
2018-10-31,10386.6,21513.85
2018-11-01,10380.45,18111.88
2018-11-02,10553.0,21758.8
2018-11-05,10524.0,14761.17
2018-11-06,10530.0,14006.19
2018-11-07,10598.4,1534.08
2018-11-09,10585.2,15294.83
2018-11-12,10482.2,13445.33
2018-11-13,10582.5,13078.98
2018-11-14,10576.3,19374.89
2018-11-15,10616.7,14937.67
2018-11-16,10682.2,16728.88
2018-11-19,10763.4,13540.9
2018-11-20,10656.2,13077.24
2018-11-21,10600.05,15382.32
2018-11-22,10526.75,12254.36
2018-11-26,10628.6,15927.25
2018-11-27,10685.6,17296.28
2018-11-28,10728.85,17737.28
2018-11-29,10858.7,26283.43
2018-11-30,10876.75,19964.33
2018-12-03,10883.75,18484.91
2018-12-04,10869.5,15857.16
2018-12-05,10782.9,15176.26
2018-12-06,10601.15,16488.87
2018-12-07,10693.7,18597.83
2018-12-10,10488.45,16524.36
2018-12-11,10549.15,20112.91
2018-12-12,10737.6,17447.45
2018-12-13,10791.55,17582.8
2018-12-14,10805.45,14486.1
2018-12-17,10888.35,12528.59
2018-12-18,10908.7,13556.45
2018-12-19,10967.3,17172.64
2018-12-20,10951.7,14945.94
2018-12-21,10754.0,18663.85
2018-12-24,10663.5,10695.6
2018-12-26,10729.85,12831.99
2018-12-27,10779.8,19119.88
2018-12-28,10859.9,12615.01
2018-12-31,10862.55,10176.13
2019-01-01,10910.1,8688.26
2019-01-02,10792.5,15352.25
2019-01-03,10672.25,15030.45
2019-01-04,10727.35,14516.74
2019-01-07,10771.8,12731.29
2019-01-08,10802.15,13433.48
2019-01-09,10855.15,16213.3
2019-01-10,10821.6,12031.26
2019-01-11,10794.95,13084.6
2019-01-14,10737.6,12732.57
2019-01-15,10886.8,14879.91
2019-01-16,10890.3,13081.63
2019-01-17,10905.2,13215.83
2019-01-18,10906.95,16408.83
2019-01-21,10961.85,17289.7
2019-01-22,10922.75,17483.62
2019-01-23,10831.5,14736.91
2019-01-24,10849.8,15298.48
2019-01-25,10780.55,20542.36
2019-01-28,10661.55,21144.33
2019-01-29,10652.2,18832.06
2019-01-30,10651.8,21214.81
2019-01-31,10830.95,27471.18
2019-02-01,10893.65,23112.37
2019-02-04,10912.25,15478.81
2019-02-05,10934.35,13435.13
2019-02-06,11062.45,15172.85
2019-02-07,11069.4,13542.69
2019-02-08,10943.6,15507.05
2019-02-11,10888.8,13818.92
2019-02-12,10831.4,14424.78
2019-02-13,10793.65,15360.98
2019-02-14,10746.05,20797.41
2019-02-15,10724.4,20733.95
2019-02-18,10640.95,14903.19
2019-02-19,10604.35,13765.01
2019-02-20,10735.45,13209.71
2019-02-21,10789.85,14758.5
2019-02-22,10791.65,24386.42
2019-02-25,10880.1,16466.09
2019-02-26,10835.3,19186.75
2019-02-27,10806.65,18313.85
2019-02-28,10792.5,27123.34
2019-03-01,10863.5,15010.06
2019-03-05,10987.45,17960.03
2019-03-06,11053.0,17850.93
2019-03-07,11058.2,15321.68
2019-03-08,11035.4,14369.77
2019-03-11,11168.05,17349.95
2019-03-12,11301.2,20861.35
2019-03-13,11341.7,20851.67
2019-03-14,11343.25,15661.05
2019-03-15,11426.85,25143.26
2019-03-18,11462.2,16942.22
2019-03-19,11532.4,16179.92
2019-03-20,11521.05,18311.44
2019-03-22,11456.9,19755.74
2019-03-25,11354.25,14101.14
2019-03-26,11483.25,14611.68
2019-03-27,11445.05,18356.52
2019-03-28,11570.0,25719.65
2019-03-29,11623.9,20515.25
2019-04-01,11669.15,18977.99
2019-04-02,11713.2,18673.7
2019-04-03,11643.95,19050.95
2019-04-04,11598.0,19713.01
2019-04-05,11665.95,15000.35
2019-04-08,11604.5,14203.96
2019-04-09,11671.95,15984.39
2019-04-10,11584.3,22258.46
2019-04-11,11596.7,14332.2
2019-04-12,11643.45,13598.61
2019-04-15,11690.35,15635.79
2019-04-16,11787.15,17585.48
2019-04-18,11752.8,18271.27
2019-04-22,11594.45,13754.12
2019-04-23,11575.95,14500.53
2019-04-24,11726.15,17046.66
2019-04-25,11641.8,28254.3
2019-04-26,11754.65,18098.83
2019-04-30,11748.15,23324.98
2019-05-02,11724.75,17790.06
2019-05-03,11712.25,15156.32
2019-05-06,11598.25,14703.42
2019-05-07,11497.9,16632.84
2019-05-08,11359.45,17440.01
2019-05-09,11301.8,17602.86
2019-05-10,11278.9,18085.19
2019-05-13,11148.2,16722.91
2019-05-14,11222.05,19906.38
2019-05-15,11157.0,17931.75
2019-05-16,11257.1,15629.57
2019-05-17,11407.15,20177.63
2019-05-20,11828.25,25223.78
2019-05-21,11709.1,20324.67
2019-05-22,11737.9,19582.41
2019-05-23,11657.05,31180.08
2019-05-24,11844.1,20028.49
2019-05-27,11924.75,17735.36
2019-05-28,11928.75,28833.54
2019-05-29,11861.1,15985.92
2019-05-30,11945.9,20261.85
2019-05-31,11922.8,22789.0
2019-06-03,12088.55,17451.36
2019-06-04,12021.65,15308.28
2019-06-06,11843.75,21144.77
2019-06-07,11870.65,14939.4
2019-06-10,11922.7,13125.41
2019-06-11,11965.6,15392.28
2019-06-12,11906.2,14120.17
2019-06-13,11914.05,18680.91
2019-06-14,11823.3,16226.57
2019-06-17,11672.15,13851.67
2019-06-18,11691.5,16120.69
2019-06-19,11691.45,18722.71
2019-06-20,11831.75,18839.11
2019-06-21,11724.1,23346.13
2019-06-24,11699.65,12631.38
2019-06-25,11796.45,13822.83
2019-06-26,11847.55,14650.89
2019-06-27,11841.55,23300.3
2019-06-28,11788.85,15191.9
2019-07-01,11865.6,12874.96
2019-07-02,11910.3,13615.94
2019-07-03,11916.75,14290.33
2019-07-04,11946.75,14758.87
2019-07-05,11811.15,18871.99
2019-07-08,11558.6,19146.25
2019-07-09,11555.9,21577.95
2019-07-10,11498.9,16098.53
2019-07-11,11582.9,14586.2
2019-07-12,11552.5,16947.57
2019-07-15,11588.35,15835.99
2019-07-16,11662.6,15967.91
2019-07-17,11687.5,15250.5
2019-07-18,11596.9,16684.03
2019-07-19,11419.25,17326.4
2019-07-22,11346.2,19304.23
2019-07-23,11331.05,19199.32
2019-07-24,11271.3,18353.13
2019-07-25,11252.15,24329.21
2019-07-26,11284.3,20350.38
2019-07-29,11189.2,18705.92
2019-07-30,11085.4,20545.71
2019-07-31,11118.0,23681.22
2019-08-01,10980.0,21048.32
2019-08-02,10997.35,23972.04
2019-08-05,10862.6,20824.1
2019-08-06,10948.25,21676.4
2019-08-07,10855.5,21228.28
2019-08-08,11032.45,20667.6
2019-08-09,11109.65,21092.05
2019-08-13,10925.85,24790.67
2019-08-14,11029.4,19712.81
2019-08-16,11047.8,19281.91
2019-08-19,11053.9,14120.35
2019-08-20,11017.0,16915.96
2019-08-21,10918.7,16747.99
2019-08-22,10741.35,18764.38
2019-08-23,10829.35,20983.75
2019-08-26,11057.85,22375.99
2019-08-27,11105.35,27413.16
2019-08-28,11046.1,16739.43
2019-08-29,10948.3,20127.77
2019-08-30,11023.25,21057.31
2019-09-03,10797.9,16595.6
2019-09-04,10844.65,19195.1
2019-09-05,10847.9,18279.88
2019-09-06,10946.2,18167.78
2019-09-09,11003.05,14762.07
2019-09-11,11035.7,19550.59
2019-09-12,10982.8,17510.17
2019-09-13,11075.9,18012.76
2019-09-16,11003.5,15786.17
2019-09-17,10817.6,17721.93
2019-09-18,10840.65,16784.43
2019-09-19,10704.8,16642.83
2019-09-20,11274.2,54081.53
2019-09-23,11600.2,40005.01
2019-09-24,11588.2,26930.07
2019-09-25,11440.2,25266.24
2019-09-26,11571.2,30707.84
2019-09-27,11512.4,19036.94
2019-09-30,11474.45,23748.07
2019-10-01,11359.9,28972.72
2019-10-03,11314.0,21658.38
2019-10-04,11174.75,22470.76
2019-10-07,11126.4,18641.37
2019-10-09,11313.3,20961.54
2019-10-10,11234.55,19234.31
2019-10-11,11305.05,22511.39
2019-10-14,11341.15,17499.48
2019-10-15,11428.3,17041.55
2019-10-16,11464.0,18266.06
2019-10-17,11586.35,20839.2
2019-10-18,11661.85,22315.99
2019-10-22,11588.35,29726.27
2019-10-23,11604.1,23397.69
2019-10-24,11582.6,25177.46
2019-10-25,11583.9,23611.51
2019-10-27,11627.15,3548.21
2019-10-29,11786.85,27054.87
2019-10-30,11844.1,22672.18
2019-10-31,11877.45,31304.73
2019-11-01,11890.6,24933.55
2019-11-04,11941.3,23203.88
2019-11-05,11917.2,20995.88
2019-11-06,11966.05,23324.97
2019-11-07,12012.05,20898.24
2019-11-08,11908.15,22931.52
2019-11-11,11913.45,16548.47
2019-11-13,11840.45,20401.5
2019-11-14,11872.1,19114.86
2019-11-15,11895.45,22350.63
2019-11-18,11884.5,17991.41
2019-11-19,11940.1,21574.84
2019-11-20,11999.1,24341.14
2019-11-21,11968.4,21609.99
2019-11-22,11914.4,19243.57
2019-11-25,12073.75,19990.44
2019-11-26,12037.7,46030.62
2019-11-27,12100.7,19937.4
2019-11-28,12151.15,21229.58
2019-11-29,12056.05,21838.04
2019-12-02,12048.2,23113.18
2019-12-03,11994.2,18203.76
2019-12-04,12043.2,22132.83
2019-12-05,12018.4,19589.81
2019-12-06,11921.5,18245.49
2019-12-09,11937.5,16672.87
2019-12-10,11856.8,16514.63
2019-12-11,11910.15,18760.57
2019-12-12,11971.8,18401.22
2019-12-13,12086.7,20626.8
2019-12-16,12053.95,16110.34
2019-12-17,12165.0,20968.79
2019-12-18,12221.65,22341.06
2019-12-19,12259.7,19761.9
2019-12-20,12271.8,25750.24
2019-12-23,12262.75,18078.23
2019-12-24,12214.55,13864.56
2019-12-26,12126.55,16362.31
2019-12-27,12245.8,13676.2
2019-12-30,12255.85,14556.73
2019-12-31,12168.45,14812.89
2020-01-01,12182.5,10445.68
2020-01-02,12282.2,15256.55
2020-01-03,12226.65,16827.27
2020-01-06,11993.05,16869.22
2020-01-07,12052.95,17797.68
2020-01-08,12025.35,18281.15
2020-01-09,12215.9,18456.64
2020-01-10,12256.8,18818.62
2020-01-13,12329.55,17522.13
2020-01-14,12362.3,17948.92
2020-01-15,12343.3,17882.51
2020-01-16,12355.5,16004.06
2020-01-17,12352.35,21397.63
2020-01-20,12224.55,21415.43
2020-01-21,12169.85,18682.65
2020-01-22,12106.9,19758.68
2020-01-23,12180.35,23829.39
2020-01-24,12248.25,18032.27
2020-01-27,12119.0,17988.61
2020-01-28,12055.8,20917.62
2020-01-29,12129.5,20646.18
2020-01-30,12035.8,19372.67
2020-01-31,11962.1,26044.91
2020-02-01,11661.85,20598.12
2020-02-03,11707.9,25415.26
2020-02-04,11979.65,22338.5
2020-02-05,12089.15,22998.05
2020-02-06,12137.95,21735.92
2020-02-07,12098.35,16339.61
2020-02-10,12031.5,17185.14
2020-02-11,12107.9,16209.52
2020-02-12,12201.2,16598.33
2020-02-13,12174.65,16315.27
2020-02-14,12113.45,20759.51
2020-02-17,12045.8,15439.55
2020-02-18,11992.5,18853.0
2020-02-19,12125.9,17610.89
2020-02-20,12080.85,18831.51
2020-02-24,11829.4,19421.04
2020-02-25,11797.9,18510.82
2020-02-26,11678.5,21887.07
2020-02-27,11633.3,21623.47
2020-02-28,11201.75,32297.15
2020-03-02,11132.75,24204.55
2020-03-03,11303.3,23281.2
2020-03-04,11251.0,26928.46
2020-03-05,11269.0,26980.65
2020-03-06,10989.45,26455.29
2020-03-09,10451.45,35151.79
2020-03-11,10458.4,32548.47
2020-03-12,9590.15,39283.97
2020-03-13,9955.2,44167.89
2020-03-16,9197.4,29181.8
2020-03-17,8967.05,28004.16
2020-03-18,8468.8,39256.71
2020-03-19,8263.45,34274.23
2020-03-20,8745.45,37321.25
2020-03-23,7610.25,23891.9
2020-03-24,7801.05,28282.09
2020-03-25,8317.85,28482.01
2020-03-26,8641.45,32228.31
2020-03-27,8660.25,31336.86
2020-03-30,8281.1,24724.44
2020-03-31,8597.75,27401.3
2020-04-01,8253.8,21307.3
2020-04-03,8083.8,26561.18
2020-04-07,8792.2,35206.69
2020-04-08,8748.75,37641.68
2020-04-09,9111.9,32907.82
2020-04-13,8993.85,26749.06
2020-04-15,8925.3,41878.64
2020-04-16,8992.8,31318.29
2020-04-17,9266.75,33334.73
2020-04-20,9261.85,28620.91
2020-04-21,8981.45,28273.89
2020-04-22,9187.3,33981.82
2020-04-23,9313.9,30270.55
2020-04-24,9154.4,32859.05
2020-04-27,9282.3,26696.54
2020-04-28,9380.9,30091.41
2020-04-29,9553.35,31673.23
2020-04-30,9859.9,39332.46
2020-05-04,9293.5,29785.95
2020-05-05,9205.6,29700.2
2020-05-06,9270.9,30798.1
2020-05-07,9199.05,59705.53
2020-05-08,9251.5,30743.45
2020-05-11,9239.2,31048.47
2020-05-12,9196.55,37706.27
2020-05-13,9383.55,36488.9
2020-05-14,9142.75,29541.59
2020-05-15,9136.85,25847.33
2020-05-18,8823.25,33347.46
2020-05-19,8879.1,32026.94
2020-05-20,9066.55,30721.99
2020-05-21,9106.25,28303.51
2020-05-22,9039.25,31625.47
2020-05-26,9029.05,30871.59
2020-05-27,9314.95,34603.88
2020-05-28,9490.1,37761.91
2020-05-29,9580.3,45006.25
2020-06-01,9826.15,38096.92
2020-06-02,9979.1,36723.11
2020-06-03,10061.55,38343.61
2020-06-04,10029.1,36399.04
2020-06-05,10142.15,37824.63
2020-06-08,10167.45,37819.06
2020-06-09,10046.65,36201.05
2020-06-10,10116.15,28485.47
2020-06-11,9902.0,30813.85
2020-06-12,9972.9,36505.77
2020-06-15,9813.7,31926.65
2020-06-16,9914.0,36257.89
2020-06-17,9881.15,30700.69
2020-06-18,10091.65,28594.32
2020-06-19,10244.4,48103.56
2020-06-22,10311.2,35529.8
2020-06-23,10471.0,34148.13
2020-06-24,10305.3,41394.45
2020-06-25,10288.9,41726.07
2020-06-26,10383.0,31841.68
2020-06-29,10312.4,27019.46
2020-06-30,10302.1,27342.55
2020-07-01,10430.05,28736.28
2020-07-02,10551.7,31235.17
2020-07-03,10607.35,25186.39
2020-07-06,10763.65,29857.54
2020-07-07,10799.65,36502.37
2020-07-08,10705.75,37676.34
2020-07-09,10813.45,31315.87
2020-07-10,10768.05,31557.58
2020-07-13,10802.7,30606.3
2020-07-14,10607.35,30902.47
2020-07-15,10618.2,42376.03
2020-07-16,10739.95,41453.95
2020-07-17,10901.7,35592.83
2020-07-20,11022.2,32738.64
2020-07-21,11162.25,42461.89
2020-07-22,11132.6,41068.72
2020-07-23,11215.45,32744.93
2020-07-24,11194.15,40217.17
2020-07-27,11131.8,34539.73
2020-07-28,11300.55,38677.47
2020-07-29,11202.85,38726.02
2020-07-30,11102.15,39150.44
2020-07-31,11073.45,36220.09
2020-08-03,10891.6,31149.94
2020-08-04,11095.25,35357.96
2020-08-05,11101.65,34894.58
2020-08-06,11200.15,31501.08
2020-08-07,11214.05,27054.43
2020-08-10,11270.15,29108.25
2020-08-11,11322.5,30314.89
2020-08-12,11308.4,28088.09
2020-08-13,11300.45,26500.52
2020-08-14,11178.4,31059.23
2020-08-17,11247.1,27468.67
2020-08-18,11385.35,27267.51
2020-08-19,11408.4,27528.12
2020-08-20,11312.2,27676.18
2020-08-21,11371.6,26294.26
2020-08-24,11466.45,28920.84
2020-08-25,11472.25,28742.82
2020-08-26,11549.6,34852.01
2020-08-27,11559.25,31580.61
2020-08-28,11647.6,39349.92
2020-08-31,11387.5,61668.55
2020-09-01,11470.25,36752.54
2020-09-02,11535.0,27454.65
2020-09-03,11527.45,26868.26
2020-09-04,11333.85,31746.86
2020-09-07,11355.05,25959.82
2020-09-08,11317.35,27979.7
2020-09-09,11278.0,32660.67
2020-09-10,11449.25,39239.1
2020-09-11,11464.45,29614.09
2020-09-14,11440.05,33996.94
2020-09-15,11521.8,28054.51
2020-09-16,11604.55,27629.71
2020-09-17,11516.1,29674.95
2020-09-18,11504.95,48698.68
2020-09-21,11250.55,37213.23
2020-09-22,11153.65,36296.49
2020-09-23,11131.85,35542.98
2020-09-24,10805.55,33623.71
2020-09-25,11050.25,31122.18
2020-09-28,11227.55,24361.17
2020-09-29,11222.4,26875.14
2020-09-30,11247.55,28134.77
2020-10-01,11416.95,26212.72
2020-10-05,11503.35,31341.55
2020-10-06,11662.4,30373.65
2020-10-07,11738.85,32935.98
2020-10-08,11834.6,38677.49
2020-10-09,11914.2,34546.8
2020-10-12,11930.95,26586.47
2020-10-13,11934.5,29403.22
2020-10-14,11971.05,29940.62
2020-10-15,11680.35,35175.92
2020-10-16,11762.45,30439.19
2020-10-19,11873.05,29888.6
2020-10-20,11896.8,28367.34
2020-10-21,11937.65,37477.13
2020-10-22,11896.45,33013.17
2020-10-23,11930.35,27424.61
2020-10-26,11767.75,29316.02
2020-10-27,11889.4,37989.97
2020-10-28,11729.6,37025.89
2020-10-29,11670.8,30436.62
2020-10-30,11642.4,28151.58
2020-11-02,11669.15,35714.57
2020-11-03,11813.5,36363.95
2020-11-04,11908.5,38552.09
2020-11-05,12120.3,32311.46
2020-11-06,12263.55,34965.94
2020-11-09,12461.05,34255.11
2020-11-10,12631.1,51247.01
2020-11-11,12749.15,54744.55
2020-11-12,12690.8,36794.24
2020-11-13,12719.95,34568.65
2020-11-14,12780.25,5189.38
2020-11-17,12874.2,40977.03
2020-11-18,12938.25,39856.45
2020-11-19,12771.7,44747.08
2020-11-20,12859.05,42992.15
2020-11-23,12926.45,42031.38
2020-11-24,13055.15,37094.23
2020-11-25,12858.4,37401.36
2020-11-26,12987.0,34624.15
2020-11-27,12968.95,78522.93
2020-12-01,13109.05,32917.26
2020-12-02,13113.75,34008.74
2020-12-03,13133.9,39627.71
2020-12-04,13258.55,36428.05
2020-12-07,13355.75,33578.64
2020-12-08,13392.95,33755.81
2020-12-09,13529.1,28726.97
2020-12-10,13478.3,30400.2
2020-12-11,13513.85,33696.57
2020-12-14,13558.15,28133.58
2020-12-15,13567.85,30828.33
2020-12-16,13682.7,27460.18
2020-12-17,13740.7,27712.93
2020-12-18,13760.55,34803.3
2020-12-21,13328.4,38243.62
2020-12-22,13466.3,36328.33
2020-12-23,13601.1,27073.45
2020-12-24,13749.25,24764.35
2020-12-28,13873.2,20923.06
2020-12-29,13932.6,25154.23
2020-12-30,13981.95,24633.12
2020-12-31,13981.75,26305.82
2021-01-01,14018.5,15873.75
2021-01-04,14132.9,28705.09
2021-01-05,14199.5,30872.87
2021-01-06,14146.25,34615.55
2021-01-07,14137.35,33446.47
2021-01-08,14347.25,37615.19
2021-01-11,14484.75,40186.21
2021-01-12,14563.45,44976.12
2021-01-13,14564.85,44682.93
2021-01-14,14595.6,37534.37
2021-01-15,14433.7,39912.18
2021-01-18,14281.3,41716.22
2021-01-19,14521.15,33084.79
2021-01-20,14644.7,34639.36
2021-01-21,14590.35,41939.04
2021-01-22,14371.9,45322.54
2021-01-25,14238.9,42278.39
2021-01-27,13967.5,40579.24
2021-01-28,13817.55,39881.82
2021-01-29,13634.6,46918.29
2021-02-01,14281.2,51840.22
2021-02-02,14647.85,58177.74
2021-02-03,14789.95,49312.35
2021-02-04,14895.65,47811.8
2021-02-05,14924.25,54394.63
2021-02-08,15115.8,40483.96
2021-02-09,15109.3,41930.72
2021-02-10,15106.5,40707.97
2021-02-11,15173.3,30933.44
2021-02-12,15163.3,32304.24
2021-02-15,15314.7,28955.29
2021-02-16,15313.45,36550.03
2021-02-17,15208.9,34073.12
2021-02-18,15118.95,37093.99
2021-02-19,14981.75,37419.34
2021-02-22,14675.7,37578.07
2021-02-23,14707.8,39508.09
2021-02-24,14982.0,23723.99
2021-02-25,15097.35,42983.07
2021-02-26,14529.15,65012.96
2021-03-01,14761.55,30030.57
2021-03-02,14919.1,34647.26
2021-03-03,15245.6,34567.73
2021-03-04,15080.75,36036.02
2021-03-05,14938.1,37811.6
2021-03-08,14956.2,29518.07
2021-03-09,15098.4,38365.48
2021-03-10,15174.8,25603.32
2021-03-12,15030.95,32195.96
2021-03-15,14929.5,28118.0
2021-03-16,14910.45,27975.07
2021-03-17,14721.3,27983.5
2021-03-18,14557.85,31339.71
2021-03-19,14744.0,49011.27
2021-03-22,14736.4,27345.02
2021-03-23,14814.75,30322.09
2021-03-24,14549.4,27868.93
2021-03-25,14324.9,35350.22
2021-03-26,14507.3,29423.45
2021-03-30,14845.1,35117.93
2021-03-31,14690.7,29741.83
2021-04-01,14867.35,29585.23
2021-04-05,14637.8,33885.39
2021-04-06,14683.5,31885.97
2021-04-07,14819.05,35184.96
2021-04-08,14873.8,34444.56
2021-04-09,14834.85,35010.36
2021-04-12,14310.8,43433.24
2021-04-13,14504.8,40846.57
2021-04-15,14581.45,40177.25
2021-04-16,14617.85,36653.65
2021-04-19,14359.45,34751.95
2021-04-20,14296.4,34687.11
2021-04-22,14406.15,37235.71
2021-04-23,14341.35,31894.66
2021-04-26,14485.0,33156.16
2021-04-27,14653.05,32181.14
2021-04-28,14864.55,37650.11
2021-04-29,14894.9,41597.37
2021-04-30,14631.1,40335.86
2021-05-03,14634.15,32538.97
2021-05-04,14496.5,34024.77
2021-05-05,14617.85,28942.47
2021-05-06,14724.8,31015.95
2021-05-07,14823.15,33583.37
2021-05-10,14942.35,31620.64
2021-05-11,14850.75,32955.82
2021-05-12,14696.5,32035.23
2021-05-14,14677.8,39176.28
2021-05-17,14923.15,35571.28
2021-05-18,15108.1,35634.73
2021-05-19,15030.15,31100.21
2021-05-20,14906.05,28002.53
2021-05-21,15175.3,31921.76
2021-05-24,15197.7,32061.04
2021-05-25,15208.45,26871.99
2021-05-26,15301.45,26187.83
2021-05-27,15337.85,48219.93
2021-05-28,15435.65,32992.08
2021-05-31,15582.8,32739.29
2021-06-01,15574.85,27964.09
2021-06-02,15576.2,28781.87
2021-06-03,15690.35,27519.48
2021-06-04,15670.25,25363.03
2021-06-07,15751.65,25411.48
2021-06-08,15740.1,24172.13
2021-06-09,15635.35,26926.49
2021-06-10,15737.75,23032.9
2021-06-11,15799.35,24591.69
2021-06-14,15811.85,28001.5
2021-06-15,15869.25,22181.26
2021-06-16,15767.55,22505.95
2021-06-17,15691.4,26048.47
2021-06-18,15683.35,42024.55
2021-06-21,15746.5,22525.89
2021-06-22,15772.75,24440.47
2021-06-23,15686.95,23222.94
2021-06-24,15790.45,29623.58
2021-06-25,15860.35,26933.22
2021-06-28,15814.7,18713.41
2021-06-29,15748.45,24392.13
2021-06-30,15721.5,20379.76
2021-07-01,15680.0,17359.97
2021-07-02,15722.2,18015.42
2021-07-05,15834.35,14976.54
2021-07-06,15818.25,24456.05
2021-07-07,15879.65,22259.96
2021-07-08,15727.9,19597.95
2021-07-09,15689.8,19976.86
2021-07-12,15692.6,18482.89
2021-07-13,15812.35,18205.97
2021-07-14,15853.95,18372.84
2021-07-15,15924.2,20961.37
2021-07-16,15923.4,18758.13
2021-07-19,15752.4,18088.78
2021-07-20,15632.1,21329.55
2021-07-22,15824.05,23988.39
2021-07-23,15856.05,20685.82
2021-07-26,15824.45,19487.18
2021-07-27,15746.45,26117.34
2021-07-28,15709.4,26090.48
2021-07-29,15778.45,29460.54
2021-07-30,15763.05,30539.63
2021-08-02,15885.15,20766.99
2021-08-03,16130.75,26373.24
2021-08-04,16258.8,32434.78
2021-08-05,16294.6,31386.78
2021-08-06,16238.2,24716.17
2021-08-09,16258.25,18302.03
2021-08-10,16280.1,22600.38
2021-08-11,16282.25,20306.59
2021-08-12,16364.4,18548.87
2021-08-13,16529.1,27163.08
2021-08-16,16563.05,21456.2
2021-08-17,16614.6,25696.44
2021-08-18,16568.85,22721.54
2021-08-20,16450.5,30118.23
2021-08-23,16496.45,24355.77
2021-08-24,16624.6,24992.32
2021-08-25,16634.65,22210.6
2021-08-26,16636.9,22320.21
2021-08-27,16705.2,20499.85
